,ent,type
8906,Google Cloud,LANG_FRAM
8907,IAM,LANG_FRAM
8908,understanding of security frameworks and standards,H_SKILL
8909,designing and implementing security solutions,H_SKILL
8910,problem-solving,S_SKILL
8911,analytical,S_SKILL
8912,communication and interpersonal skills,S_SKILL
8913,collaborate,S_SKILL
8914,Experience with security tools and technologies,H_SKILL
8915,"SIEM,",LANG_FRAM
8916,"DLP,",LANG_FRAM
8917,cloud,LANG_FRAM
8918,passion,S_SKILL
8919,CrowdStrike,LANG_FRAM
8920,CrowdStrike,LANG_FRAM
8921,"Contribute and utilize internal technical expertise, including development engineers, knowledge base, and other internal tools to provide the most effective solutions",H_SKILL
8922,Create knowledge base content and systems to capture new learning,H_SKILL
8923,Lead,S_SKILL
8924,deploy,H_SKILL
8925,CrowdStrike,LANG_FRAM
8926,Bachelor’s,REQUIREMENT
8927,Degree,REQUIREMENT
8928,Windows,LANG_FRAM
8929,Mac,LANG_FRAM
8930,Linux,LANG_FRAM
8931,supporting,S_SKILL
8932,"API,",LANG_FRAM
8933,Windows environment,LANG_FRAM
8934,Windows,H_SKILL
8935,Workstation,H_SKILL
8936,troubleshooting,H_SKILL
8937,diagnosing,H_SKILL
8938,Passion,S_SKILL
8939,quickly. Excellent relationship management,S_SKILL
8940,customer service,S_SKILL
8941,communication,S_SKILL
8942,work independently,S_SKILL
8943,part of a team,S_SKILL
8944,analytical,S_SKILL
8945,Ability to remain calm,S_SKILL
8946,Linux,LANG_FRAM
8947,Splunk Certification in relevant technologies,LANG_FRAM
8948,AWS,LANG_FRAM
8949,Google Cloud,LANG_FRAM
8950,Cloud Developer,LANG_FRAM
8951,deploying,H_SKILL
8952,cloud technologies,LANG_FRAM
8953,AWS,LANG_FRAM
8954,Azure,LANG_FRAM
8955,GCP),LANG_FRAM
8956,CrowdStrike,LANG_FRAM
8957,collaboration,S_SKILL
8958,listening,S_SKILL
8959,CrowdStrike,LANG_FRAM
8960,Data Engineering,H_SKILL
8961,Data Curation,H_SKILL
8962,Data Analysis,H_SKILL
8963,integrating and managing vast amount of complex data,H_SKILL
8964,BSc,REQUIREMENT
8965,written and verbal communication,S_SKILL
8966,deploying,H_SKILL
8967,AI solutions,LANG_FRAM
8968,AI,LANG_FRAM
8969,deploying,H_SKILL
8970,AI solutions,LANG_FRAM
8971,Python,LANG_FRAM
8972,Git,LANG_FRAM
8973,SQL,LANG_FRAM
8974,Engaging with clients,S_SKILL
8975,Training and managing junior staff and client staff,S_SKILL
8976,problem solver,S_SKILL
8977,Dedicated,S_SKILL
8978,quick learner,S_SKILL
8979,"master key technical, functional and professional skills",H_SKILL
8980,written and verbal communication,S_SKILL
8981,"presentation, client service",S_SKILL
8982,bachelor’s,REQUIREMENT
8983,degree,REQUIREMENT
8984,AI,LANG_FRAM
8985,build,H_SKILL
8986,deployment,H_SKILL
8987,Microsoft Office,LANG_FRAM
8988,Python,LANG_FRAM
8989,TensorFlow,LANG_FRAM
8990,Spark,LANG_FRAM
8991,Azure,LANG_FRAM
8992,Cloud,LANG_FRAM
8993,Git,LANG_FRAM
8994,Docker,LANG_FRAM
8995,analytical,S_SKILL
8996,problem,S_SKILL
8997,solving,S_SKILL
8998,work on complex projects,S_SKILL
8999,verbal and written communication,S_SKILL
9000,Fluency in English,H_SKILL
9001,Proficiency in additional languages,H_SKILL
9002,flexible,LANG_FRAM
9003,develop the mindset and skills,H_SKILL
9004,find new answers,S_SKILL
9005,Bachelor's degree,REQUIREMENT
9006,experience with software development,H_SKILL
9007,degree,REQUIREMENT
9008,experience with data structures,H_SKILL
9009,experience with machine learning algorithms,H_SKILL
9010,TensorFlow,LANG_FRAM
9011,natural language processing,H_SKILL
9012,Master's degree,REQUIREMENT
9013,PhD,REQUIREMENT
9014,performance analysis,H_SKILL
9015,optimization,H_SKILL
9016,system architecture,H_SKILL
9017,performance modeling,H_SKILL
9018,development,H_SKILL
9019,compiler,LANG_FRAM
9020,Google Cloud,LANG_FRAM
9021,Google Cloud,LANG_FRAM
9022,leadership,S_SKILL
9023,enthusiastic,S_SKILL
9024,Large Language Models,LANG_FRAM
9025,LLMs,LANG_FRAM
9026,Google Deepmind,LANG_FRAM
9027,LLM,LANG_FRAM
9028,APIs,LANG_FRAM
9029,Google Cloud,LANG_FRAM
9030,Google Cloud,LANG_FRAM
9031,Identify and maintain LLM,H_SKILL
9032,TensorFlow,LANG_FRAM
9033,JAX TPU,LANG_FRAM
9034,Google Product teams,LANG_FRAM
9035,LLM,LANG_FRAM
9036,Onboard,S_SKILL
9037,LLM,LANG_FRAM
9038,Google new TPU hardware,LANG_FRAM
9039,LLMs,LANG_FRAM
9040,Analyze performance and efficiency metrics,H_SKILL
9041,"identify bottlenecks, design, and implement solutions",H_SKILL
9042,Work with tooling and fleet metrics subteams,S_SKILL
9043,build tools to track performance and efficiency and to extract metrics,H_SKILL
9044,Google running,LANG_FRAM
9045,machine learning,LANG_FRAM
9046,machine learning,LANG_FRAM
9047,machine learning,LANG_FRAM
9048,Executes,H_SKILL
9049,design,H_SKILL
9050,development,H_SKILL
9051,technical troubleshooting,H_SKILL
9052,build solutions,H_SKILL
9053,code,H_SKILL
9054,debugs code,H_SKILL
9055,Collaborate,S_SKILL
9056,"capabilities, and skills Formal training",H_SKILL
9057,system design,H_SKILL
9058,application development,H_SKILL
9059,testing,H_SKILL
9060,Proficiency in automation and continuous delivery methods Proficient,H_SKILL
9061,cloud,LANG_FRAM
9062,Kubernetes,LANG_FRAM
9063,Docker,LANG_FRAM
9064,CI/CD,H_SKILL
9065,Bachelors,REQUIREMENT
9066,Degree,REQUIREMENT
9067,Machine Learning,LANG_FRAM
9068,ML,LANG_FRAM
9069,Machine Learning,LANG_FRAM
9070,"Develop highly scalable classifiers and tools leveraging machine learning, data regression, and rules",H_SKILL
9071,machine learning,LANG_FRAM
9072,Hadoop,LANG_FRAM
9073,HBase,LANG_FRAM
9074,Pig,LANG_FRAM
9075,Knowledge developing and debugging,H_SKILL
9076,C,LANG_FRAM
9077,C++,LANG_FRAM
9078,Java,LANG_FRAM
9079,Perl,LANG_FRAM
9080,Python,LANG_FRAM
9081,PHP,LANG_FRAM
9082,shell,LANG_FRAM
9083,Bachelor's degree,REQUIREMENT
9084,strong eye for design,S_SKILL
9085,passion,S_SKILL
9086,"designing and developing website layouts, graphics, and user interfaces",H_SKILL
9087,Designing dynamic website layouts and user interfaces,H_SKILL
9088,Developing responsive,H_SKILL
9089,Implementing security features,H_SKILL
9090,ensure the safety of user data,H_SKILL
9091,Collaborating,S_SKILL
9092,design elements and security measures,H_SKILL
9093,"Creating graphics, icons",H_SKILL
9094,attention to detail,S_SKILL
9095,Staying up,H_SKILL
9096,Bachelor's degree,REQUIREMENT
9097,HTML,LANG_FRAM
9098,CSS,LANG_FRAM
9099,JavaScript,LANG_FRAM
9100,understanding of responsive design principles,H_SKILL
9101,visual design skills,H_SKILL
9102,keen eye for detail,S_SKILL
9103,Knowledge of version control systems,H_SKILL
9104,Git,LANG_FRAM
9105,CMS),LANG_FRAM
9106,WordPress,LANG_FRAM
9107,Joomla,LANG_FRAM
9108,Drupal,LANG_FRAM
9109,Knowledge of security best practices,H_SKILL
9110,Microsoft Office,LANG_FRAM
9111,Create groundbreaking technology,H_SKILL
9112,Speech,LANG_FRAM
9113,passionate,S_SKILL
9114,Siri,LANG_FRAM
9115,building and maintaining text,H_SKILL
9116,Siri,LANG_FRAM
9117,Text,S_SKILL
9118,Speech,LANG_FRAM
9119,AI,LANG_FRAM
9120,integrate,H_SKILL
9121,power Siri,LANG_FRAM
9122,Collect and centralize data,H_SKILL
9123,Build processes and workflows that support data transformation for TTS systems,H_SKILL
9124,text annotation),H_SKILL
9125,Provide datasets to partner teams,H_SKILL
9126,managing access or usage control *,H_SKILL
9127,Create dashboard for interactive data exploration,H_SKILL
9128,Develop tools and tests,H_SKILL
9129,Perform analysis,H_SKILL
9130,Develop prototype ML,H_SKILL
9131,text/,H_SKILL
9132,ML,LANG_FRAM
9133,Python,LANG_FRAM
9134,NoSQL,LANG_FRAM
9135,cloud,LANG_FRAM
9136,data technologies,H_SKILL
9137,working with large datasets and pipelines,REQUIREMENT
9138,tooling and streamlining workflows,H_SKILL
9139,motivated,S_SKILL
9140,creative,S_SKILL
9141,organized,S_SKILL
9142,problem solver,S_SKILL
9143,MS,LANG_FRAM
9144,PhD,REQUIREMENT
9145,working with natural language data,H_SKILL
9146,NLP,H_SKILL
9147,machine learning,LANG_FRAM
9148,natural language processing,H_SKILL
9149,machine translation,LANG_FRAM
9150,AI,LANG_FRAM
9151,LLMs,LANG_FRAM
9152,Machine LearningAI,LANG_FRAM
9153,Science Machine Learning,LANG_FRAM
9154,AI,LANG_FRAM
9155,LLMs,LANG_FRAM
9156,speech,S_SKILL
9157,LLM,LANG_FRAM
9158,PDFs,LANG_FRAM
9159,Word,LANG_FRAM
9160,"Docs,",LANG_FRAM
9161,JSON,LANG_FRAM
9162,AI,LANG_FRAM
9163,ML,LANG_FRAM
9164,LLM,LANG_FRAM
9165,ML,LANG_FRAM
9166,NLP,H_SKILL
9167,LLM,LANG_FRAM
9168,GenAI,LANG_FRAM
9169,Azure,LANG_FRAM
9170,MS Office,LANG_FRAM
9171,Excel,LANG_FRAM
9172,providing technical support,H_SKILL
9173,Windows 10/11/2022,LANG_FRAM
9174,Microsoft Office,LANG_FRAM
9175,troubleshoot and provide resolution of incidents,H_SKILL
9176,ensure interruptions,H_SKILL
9177,Coordinate,S_SKILL
9178,IT business information/activity,H_SKILL
9179,Produce,H_SKILL
9180,written reports,S_SKILL
9181,MS,LANG_FRAM
9182,Bachelor's degree,REQUIREMENT
9183,flexible,S_SKILL
9184,Logical thinker,S_SKILL
9185,problem solve,S_SKILL
9186,Attention to detail,S_SKILL
9187,Windows permissions,LANG_FRAM
9188,Communicates,S_SKILL
9189,Organizes personal effort,H_SKILL
9190,degree,REQUIREMENT
9191,"KNOWLEDGE, SKILLS & ABILITIES",H_SKILL
9192,Ability to observe and understand business processes ensuring processes are documented completely,H_SKILL
9193,Ability to apply audit standards,H_SKILL
9194,Proactive,S_SKILL
9195,listening skills,S_SKILL
9196,identify gaps in logic,H_SKILL
9197,inquisitive,S_SKILL
9198,ability to handle competing priorities,S_SKILL
9199,Ability to flourish,S_SKILL
9200,proactive,S_SKILL
9201,understanding,H_SKILL
9202,apply risk and control concepts,H_SKILL
9203,communication skills,S_SKILL
9204,developing negotiation skills,H_SKILL
9205,communications,S_SKILL
9206,Willingness and,S_SKILL
9207,ability to adapt to new circumstances,S_SKILL
9208,Executes,H_SKILL
9209,willingness to travel,S_SKILL
9210,positive,S_SKILL
9211,applying risk and control concepts,H_SKILL
9212,designing complex test programs,H_SKILL
9213,"cleaning, readiness, and migration activities",H_SKILL
9214,analytical skills,S_SKILL
9215,deep understanding of data management principles,H_SKILL
9216,collaborate effectively,S_SKILL
9217,Collaborate,S_SKILL
9218,Data Cleaning,H_SKILL
9219,identify anomalies or inconsistencies,H_SKILL
9220,Develop,H_SKILL
9221,Work with stakeholders,S_SKILL
9222,readiness of data for migration,H_SKILL
9223,Coordinate with business units to gather and validate necessary data requirements,S_SKILL
9224,Prepare data for migration by transforming and loading it into staging environments,H_SKILL
9225,design and execution of data migration plans,H_SKILL
9226,Create and maintain a data dictionary,H_SKILL
9227,data migration,H_SKILL
9228,"data extraction, transformation, and loading (ETL)",H_SKILL
9229,Perform validation,H_SKILL
9230,Collaboration,S_SKILL
9231,Communication,S_SKILL
9232,Lead,S_SKILL
9233,Bachelor's degree,REQUIREMENT
9234,data analysis,H_SKILL
9235,data management,H_SKILL
9236,data migration,H_SKILL
9237,"understanding of data lineage, data quality, and data governance principles",H_SKILL
9238,Proficiency in data profiling,H_SKILL
9239,data cleaning tools and techniques,H_SKILL
9240,ETL processes,H_SKILL
9241,problem-solving skills,S_SKILL
9242,attention to detail,S_SKILL
9243,communication,S_SKILL
9244,interpersonal skills,S_SKILL
9245,work independently,S_SKILL
9246,part of a team,S_SKILL
9247,cloud,LANG_FRAM
9248,Python,LANG_FRAM
9249,developing,H_SKILL
9250,Python,LANG_FRAM
9251,Elasticsearch,LANG_FRAM
9252,GraphQL,LANG_FRAM
9253,AWS,LANG_FRAM
9254,Django,LANG_FRAM
9255,Build scalable web applications,H_SKILL
9256,REST,LANG_FRAM
9257,GraphQL,LANG_FRAM
9258,APIs,LANG_FRAM
9259,work independently,S_SKILL
9260,communicating,S_SKILL
9261,technical planning,H_SKILL
9262,implementation,H_SKILL
9263,solve complex problems,S_SKILL
9264,building scalable and reliable web applications,H_SKILL
9265,Python,LANG_FRAM
9266,Django,LANG_FRAM
9267,Python,LANG_FRAM
9268,JavaScript,LANG_FRAM
9269,HTML,LANG_FRAM
9270,CSS,LANG_FRAM
9271,create database schemas,H_SKILL
9272,Unit test and debugging,H_SKILL
9273,MySQL,LANG_FRAM
9274,PostgreSQL,LANG_FRAM
9275,Independent,S_SKILL
9276,motivated,S_SKILL
9277,GraphQL,LANG_FRAM
9278,React,LANG_FRAM
9279,Elasticsearch,LANG_FRAM
9280,Redis,LANG_FRAM
9281,Celery,LANG_FRAM
9282,AWS,LANG_FRAM
9283,Cloud,LANG_FRAM
9284,bachelor’s degree,REQUIREMENT
9285,AWS Lead,LANG_FRAM
9286,driving data,H_SKILL
9287,collaborate,S_SKILL
9288,AWS,LANG_FRAM
9289,leadership,S_SKILL
9290,Mentor,S_SKILL
9291,emerging technologies,H_SKILL
9292,recommending enhancements,H_SKILL
9293,data,H_SKILL
9294,analytics architecture,H_SKILL
9295,Guide the team,S_SKILL
9296,Collaborate,S_SKILL
9297,design and implement new data,H_SKILL
9298,time. Implement tests,S_SKILL
9299,DBT,LANG_FRAM
9300,Collaborate,S_SKILL
9301,understand requirements,H_SKILL
9302,"design scalable, user",H_SKILL
9303,empowering data models,H_SKILL
9304,DBT,S_SKILL
9305,SQL,LANG_FRAM
9306,Python,LANG_FRAM
9307,data transformation and modelling,H_SKILL
9308,DBT,LANG_FRAM
9309,Hands,H_SKILL
9310,building data,H_SKILL
9311,AWS,LANG_FRAM
9312,Glue,LANG_FRAM
9313,S3,LANG_FRAM
9314,Lambda,LANG_FRAM
9315,"Redshift,",LANG_FRAM
9316,version control,LANG_FRAM
9317,CI/CD,H_SKILL
9318,analytical,S_SKILL
9319,AWS,LANG_FRAM
9320,Power BI,LANG_FRAM
9321,Apache Airflow,LANG_FRAM
9322,workflow scheduling,H_SKILL
9323,cloud,LANG_FRAM
9324,AWS,LANG_FRAM
9325,communication skills,S_SKILL
9326,coach,S_SKILL
9327,AWS /,LANG_FRAM
9328,Amazon Web Services,LANG_FRAM
9329,DBT,LANG_FRAM
9330,SQL,LANG_FRAM
9331,Python,LANG_FRAM
9332,Bachelor's,REQUIREMENT
9333,"Microsoft,",LANG_FRAM
9334,Azure,LANG_FRAM
9335,O365,LANG_FRAM
9336,"Windows,",LANG_FRAM
9337,"Microsoft,",LANG_FRAM
9338,Azure,LANG_FRAM
9339,O365 will,LANG_FRAM
9340,work orders,S_SKILL
9341,cloud,LANG_FRAM
9342,Resolve incidents and requests,H_SKILL
9343,Execute basic system maintenance,H_SKILL
9344,MDM),LANG_FRAM
9345,communication skills,S_SKILL
9346,prioritization skills,S_SKILL
9347,Bachelor’s,REQUIREMENT
9348,degree,REQUIREMENT
9349,Microsoft Office,LANG_FRAM
9350,O365),LANG_FRAM
9351,Windows Server,LANG_FRAM
9352,Windows 10/11,LANG_FRAM
9353,Active Directory including account creation,H_SKILL
9354,Microsoft Office,LANG_FRAM
9355,Outlook,LANG_FRAM
9356,Excel,LANG_FRAM
9357,Word,LANG_FRAM
9358,PowerPoint,LANG_FRAM
9359,SharePoint,LANG_FRAM
9360,MFA),LANG_FRAM
9361,cloud platforms,LANG_FRAM
9362,Microsoft 365,LANG_FRAM
9363,MSP),LANG_FRAM
9364,VM Ware,LANG_FRAM
9365,Azure,LANG_FRAM
9366,Passion,S_SKILL
9367,cloud computing,LANG_FRAM
9368,present FieldTwin products,H_SKILL
9369,Maintain relationships,S_SKILL
9370,presentation and communication skills,S_SKILL
9371,work with multiple disciplines,S_SKILL
9372,organisation and time management,S_SKILL
9373,Problem solving,S_SKILL
9374,Creative,S_SKILL
9375,Proactive,S_SKILL
9376,work autonomously,S_SKILL
9377,being managed,S_SKILL
9378,Work experience,S_SKILL
9379,Bachelors,REQUIREMENT
9380,Pinecone,LANG_FRAM
9381,Pinecone,LANG_FRAM
9382,power AI,LANG_FRAM
9383,AI,LANG_FRAM
9384,Pinecone,LANG_FRAM
9385,communication,S_SKILL
9386,ethical decision,S_SKILL
9387,ML,LANG_FRAM
9388,AI,LANG_FRAM
9389,cloud,LANG_FRAM
9390,Provide expert technical support,H_SKILL
9391,troubleshooting complex technical issues,H_SKILL
9392,resolve customer inquiries,S_SKILL
9393,Build the tools and automations to optimise our workflow Enhance our product literature,H_SKILL
9394,Bachelor’s,REQUIREMENT
9395,degree,REQUIREMENT
9396,Proficiency in one or more popular programming languages,H_SKILL
9397,Python,LANG_FRAM
9398,Rust,LANG_FRAM
9399,Go,LANG_FRAM
9400,Javascript,LANG_FRAM
9401,C,LANG_FRAM
9402,Java,LANG_FRAM
9403,ML,LANG_FRAM
9404,AI,LANG_FRAM
9405,cloud,LANG_FRAM
9406,written and verbal communication,S_SKILL
9407,customer service,S_SKILL
9408,problem,S_SKILL
9409,solving,S_SKILL
9410,work independently,S_SKILL
9411,ML,LANG_FRAM
9412,AI,LANG_FRAM
9413,cloud computing,LANG_FRAM
9414,AI,LANG_FRAM
9415,ML,LANG_FRAM
9416,Flexible,LANG_FRAM
9417,"ensuring the confidentiality, integrity, and availability of information",H_SKILL
9418,Network Security Engineer Lead,H_SKILL
9419,Develop,H_SKILL
9420,implement,H_SKILL
9421,Continuously,H_SKILL
9422,network infrastructure,H_SKILL
9423,Deliver and execute projects,H_SKILL
9424,Collaborate,S_SKILL
9425,agile secure implementations of network solutions,H_SKILL
9426,Create and maintain documentation,H_SKILL
9427,Lead,S_SKILL
9428,Bachelor’s,REQUIREMENT
9429,degree,REQUIREMENT
9430,"experience with monitoring, configuring rules",H_SKILL
9431,creating network security solutions,H_SKILL
9432,deploying,H_SKILL
9433,analytical skills,S_SKILL
9434,solving,S_SKILL
9435,communicating,S_SKILL
9436,data analytics,H_SKILL
9437,Bachelor’s,REQUIREMENT
9438,degree,REQUIREMENT
9439,"understanding of computer systems, mobile devices",H_SKILL
9440,communicate effectively,S_SKILL
9441,adapt to new technologies,S_SKILL
9442,"troubleshooting, hardware and software configurations",H_SKILL
9443,software,H_SKILL
9444,installing hardware,H_SKILL
9445,"implementing file backups, and configuring systems",H_SKILL
9446,related tasks.-Prioritize,H_SKILL
9447,manage multiple open cases,S_SKILL
9448,LoadSpring,S_SKILL
9449,bridge innovation,H_SKILL
9450,LoadSpring,S_SKILL
9451,analytical,H_SKILL
9452,LoadSpring,S_SKILL
9453,solve complex problems,S_SKILL
9454,maintenance,H_SKILL
9455,Implementation position,REQUIREMENT
9456,define the cutover,H_SKILL
9457,Collaborates,S_SKILL
9458,create and maintain a culture,H_SKILL
9459,Knowledge-based articles,H_SKILL
9460,verbal and written communication,S_SKILL
9461,providing technical software implementation,H_SKILL
9462,Experience setting up Oracle products,H_SKILL
9463,manage projects,S_SKILL
9464,Problem-solving,S_SKILL
9465,communication,S_SKILL
9466,collaboration,S_SKILL
9467,Analytical,S_SKILL
9468,thinking skills,S_SKILL
9469,time management,S_SKILL
9470,Bachelor's degree,REQUIREMENT
9471,Live,S_SKILL
9472,leadership,S_SKILL
9473,passionate,S_SKILL
9474,cloud,LANG_FRAM
9475,problem solving,S_SKILL
9476,experience of programming,H_SKILL
9477,willingness to learn,S_SKILL
9478,Diploma,REQUIREMENT
9479,Bachelor's,REQUIREMENT
9480,AI,LANG_FRAM
9481,AI,LANG_FRAM
9482,AI,LANG_FRAM
9483,deploying,H_SKILL
9484,machine learning,LANG_FRAM
9485,value proficiency,S_SKILL
9486,machine learning,LANG_FRAM
9487,problem solving,S_SKILL
9488,ML,LANG_FRAM
9489,Collaborate,S_SKILL
9490,present and communicate research findings,S_SKILL
9491,PhD,REQUIREMENT
9492,programming skills,H_SKILL
9493,understanding of modern software development practices,H_SKILL
9494,Python,LANG_FRAM
9495,machine learning,LANG_FRAM
9496,designing new architectures,H_SKILL
9497,analysis,H_SKILL
9498,model deployment,H_SKILL
9499,"knowledge of linear algebra, calculus, and statistics. 4",H_SKILL
9500,ML and scientific computing,LANG_FRAM
9501,Passion,S_SKILL
9502,applying ML,LANG_FRAM
9503,deploying,H_SKILL
9504,ML,LANG_FRAM
9505,cloud,LANG_FRAM
9506,OS Mainframe,LANG_FRAM
9507,OS Mainframe,LANG_FRAM
9508,OS Mainframe,LANG_FRAM
9509,OS,LANG_FRAM
9510,OS Mainframe,LANG_FRAM
9511,TCP/IP,LANG_FRAM
9512,OS,LANG_FRAM
9513,support of enterprise system communications,H_SKILL
9514,TCPIP AT,LANG_FRAM
9515,TLS,LANG_FRAM
9516,SSL/,LANG_FRAM
9517,TLS,LANG_FRAM
9518,communications,H_SKILL
9519,communication,S_SKILL
9520,analytical,S_SKILL
9521,strong judgment,S_SKILL
9522,systems management,H_SKILL
9523,work with clients,S_SKILL
9524,technical support,H_SKILL
9525,passion,S_SKILL
9526,Design and develop data solutions,H_SKILL
9527,Collaborate,S_SKILL
9528,incorporating new data engineering advancements,H_SKILL
9529,Think,S_SKILL
9530,proactive,S_SKILL
9531,solving,S_SKILL
9532,protector!,S_SKILL
9533,Collaborate,S_SKILL
9534,Agile Champion,H_SKILL
9535,ensure clear communication,S_SKILL
9536,SQL,LANG_FRAM
9537,SQL,LANG_FRAM
9538,C#,LANG_FRAM
9539,Python,LANG_FRAM
9540,DevOps,H_SKILL
9541,DevOps,H_SKILL
9542,Azure DevOps,LANG_FRAM
9543,Git,LANG_FRAM
9544,Terraform,LANG_FRAM
9545,Cloud Native,LANG_FRAM
9546,cloud,LANG_FRAM
9547,passionate,S_SKILL
9548,solve data engineering problems,S_SKILL
